method,dc_mode,tau,std,inference_valid,baseline_min,negative_fraction,negative_mass,rank,stable_rank,solver,rep,n_rows,n_cols,margin,noise,tau_true,tau_error,pattern,outcome_mode,method_non_neg,std_available,max_negative_magnitude,projected_design_min_eigenvalue,projected_design_condition_number,residual_frobenius_norm,tau_raw,tau_shift
nonnegative_nnmf,non-convex,0.24904424853985607,,False,0.0,0.0,0.0,2,1.0242604147863796,DebiasConvex,1,12,12,1.0,0.05,0.2,0.04904424853985606,sparse,intermittent,nnmf,False,-0.0,18.2488987502052,1.0,1.5527070773068017,,
final_clip,non-convex,0.2563264360976024,,False,0.0,0.0,0.0,10,1.0261707322591413,DebiasConvex,1,12,12,1.0,0.05,0.2,0.056326436097602406,sparse,intermittent,,,,,,,0.28265235295716334,-0.026325916859560927
raw,non-convex,0.03751651559483303,0.27008027987903205,True,1.2219868366617224,0.0,0.0,2,1.0345499770603261,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.16248348440516697,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.03751650297374832,,False,1.221986838329907,0.0,0.0,2,1.0345499769859354,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.1624834970262517,row,dense,svd,False,-0.0,5.883057083571861,1.0,8.311136602546878,,
nonnegative_nnmf,non-convex,0.03780781979264333,,False,1.221290421036362,0.0,0.0,2,1.0345437731802396,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.16219218020735668,row,dense,nnmf,False,-0.0,5.8826159372784685,1.0,8.311139985813632,,
final_clip,non-convex,0.03751651559483303,,False,1.2219868366617224,0.0,0.0,2,1.0345499770603261,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.16248348440516697,row,dense,,,,,,,0.03751651559483303,0.0
raw,non-convex,0.2932157688870113,0.2649014539703704,True,0.7703579785220684,0.0,0.0,2,1.0744371037965108,DebiasConvex,1,12,12,1.0,0.05,0.2,0.09321576888701127,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.2932157147371911,,False,0.770357974262641,0.0,0.0,2,1.0744371033476714,DebiasConvex,1,12,12,1.0,0.05,0.2,0.09321571473719109,row,dense,svd,False,-0.0,7.2301538642223235,1.0,8.134982020615682,,
nonnegative_nnmf,non-convex,0.2931812948086135,,False,0.7719362944522966,0.0,0.0,2,1.074424995900449,DebiasConvex,1,12,12,1.0,0.05,0.2,0.09318129480861348,row,dense,nnmf,False,-0.0,7.230192578857664,1.0,8.13498351378376,,
final_clip,non-convex,0.29321576888701134,,False,0.7703579785220684,0.0,0.0,2,1.0744371037965108,DebiasConvex,1,12,12,1.0,0.05,0.2,0.09321576888701133,row,dense,,,,,,,0.2932157688870113,5.551115123125783e-17
raw,non-convex,0.06297657034411862,0.1691385834022238,True,-0.283302601347313,0.1597222222222222,2.1871308698252694,2,1.5609880056988708,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.13702342965588138,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.0629765445858396,,False,0.0,0.0,0.0,8,1.5277621444933784,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.13702345541416042,row,intermittent,svd,False,-0.0,1.7451179343782526,1.0,5.308016415576941,,
nonnegative_nnmf,non-convex,0.050153469669907774,,False,0.0,0.0,0.0,2,1.5211205175823692,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.14984653033009224,row,intermittent,nnmf,False,-0.0,11.35764236158961,1.0,5.382907658023034,,
final_clip,non-convex,0.06297657034411862,,False,0.0,0.0,0.0,8,1.5277621534597845,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.13702342965588138,row,intermittent,,,,,,,0.06297657034411862,0.0
raw,non-convex,0.12494037972467963,0.06708810271159438,True,-0.2270244357091757,0.1527777777777778,1.686280919022313,2,1.2640017642382901,DebiasConvex,1,12,12,1.0,0.05,0.2,-0.07505962027532039,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.12494039542798381,,False,0.0,0.0,0.0,8,1.2531846888560552,DebiasConvex,1,12,12,1.0,0.05,0.2,-0.0750596045720162,row,intermittent,svd,False,-0.0,0.5396280843364257,1.0,2.209476973243868,,
nonnegative_nnmf,non-convex,0.12599039312136862,,False,0.0,0.0,0.0,2,1.2508887435778326,DebiasConvex,1,12,12,1.0,0.05,0.2,-0.0740096068786314,row,intermittent,nnmf,False,-0.0,6.373183979197523,1.0,2.316823977636919,,
final_clip,non-convex,0.12494037972467963,,False,0.0,0.0,0.0,8,1.253184686729742,DebiasConvex,1,12,12,1.0,0.05,0.2,-0.07505962027532039,row,intermittent,,,,,,,0.12494037972467963,0.0
raw,non-convex,0.3002727949122189,0.22173234715383414,True,1.0198053290965974,0.0,0.0,2,1.0426379254652,DebiasConvex,0,12,12,1.0,0.05,0.2,0.10027279491221891,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,0.3002728781139095,,False,1.0198053237626556,0.0,0.0,2,1.0426379257962275,DebiasConvex,0,12,12,1.0,0.05,0.2,0.1002728781139095,staggered,dense,svd,False,-0.0,6.3467526668101,1.0,7.160238595421046,,
nonnegative_nnmf,non-convex,0.2998706074411631,,False,1.020183280282323,0.0,0.0,2,1.0426365463396825,DebiasConvex,0,12,12,1.0,0.05,0.2,0.0998706074411631,staggered,dense,nnmf,False,-0.0,6.345224603570528,1.0,7.16023942784011,,
final_clip,non-convex,0.3002727949122189,,False,1.0198053290965974,0.0,0.0,2,1.0426379254652,DebiasConvex,0,12,12,1.0,0.05,0.2,0.10027279491221891,staggered,dense,,,,,,,0.3002727949122189,0.0
raw,non-convex,0.3158366022066236,0.2140253705851924,True,0.9705774839330639,0.0,0.0,2,1.0334536313131664,DebiasConvex,1,12,12,1.0,0.05,0.2,0.11583660220662356,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,0.3158364727306633,,False,0.9705774778614451,0.0,0.0,2,1.0334536309556768,DebiasConvex,1,12,12,1.0,0.05,0.2,0.11583647273066328,staggered,dense,svd,False,-0.0,8.240472316735023,1.0,6.711925291921334,,
nonnegative_nnmf,non-convex,0.3154407736182341,,False,0.9739020736594804,0.0,0.0,2,1.0334452667664202,DebiasConvex,1,12,12,1.0,0.05,0.2,0.11544077361823407,staggered,dense,nnmf,False,-0.0,8.239889764383816,1.0,6.711926815751028,,
final_clip,non-convex,0.3158366022066236,,False,0.9705774839330639,0.0,0.0,2,1.0334536313131664,DebiasConvex,1,12,12,1.0,0.05,0.2,0.11583660220662356,staggered,dense,,,,,,,0.3158366022066236,0.0
raw,non-convex,0.34630029910598964,0.11054931431302654,True,-0.8493305933160201,0.20833333333333334,7.028585409524331,2,1.4043043150477181,DebiasConvex,0,12,12,1.0,0.05,0.2,0.14630029910598963,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.1976959682455288,,False,0.0,0.0,0.0,8,1.2657502081435528,DebiasConvex,0,12,12,1.0,0.05,0.2,-0.0023040317544712197,staggered,intermittent,svd,False,-0.0,0.6200926400835474,1.0,5.086929505848918,,
nonnegative_nnmf,non-convex,0.2657407527847901,,False,0.0,0.0,0.0,2,1.3109411072576662,DebiasConvex,0,12,12,1.0,0.05,0.2,0.06574075278479008,staggered,intermittent,nnmf,False,-0.0,11.809537695349437,1.0,5.575592485388877,,
final_clip,non-convex,0.3003731789021938,,False,0.0,0.0,0.0,9,1.2840984654906178,DebiasConvex,0,12,12,1.0,0.05,0.2,0.10037317890219377,staggered,intermittent,,,,,,,0.34630029910598964,-0.04592712020379586
raw,non-convex,0.23060176531085266,0.05178046761670718,True,-0.08747757867090206,0.1597222222222222,0.6792923955482055,2,1.3696620317572614,DebiasConvex,1,12,12,1.0,0.05,0.2,0.030601765310852652,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.22376183225434498,,False,0.0,0.0,0.0,8,1.3692918848770999,DebiasConvex,1,12,12,1.0,0.05,0.2,0.023761832254344972,staggered,intermittent,svd,False,-0.0,2.053110962905143,1.0,3.2732504288287503,,
nonnegative_nnmf,non-convex,0.21357903276180437,,False,0.0,0.0,0.0,2,1.3696096440828056,DebiasConvex,1,12,12,1.0,0.05,0.2,0.01357903276180436,staggered,intermittent,nnmf,False,-0.0,19.399954080685678,1.0,3.284250035696692,,
final_clip,non-convex,0.22685952525786582,,False,0.0,0.0,0.0,9,1.3690530498346531,DebiasConvex,1,12,12,1.0,0.05,0.2,0.026859525257865807,staggered,intermittent,,,,,,,0.23060176531085266,-0.003742240052986845
raw,non-convex,-0.2573863281097246,0.2085991209475072,True,1.1930756915847818,0.0,0.0,2,1.0271786487643306,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.057386328109724605,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.2573864338273621,,False,1.1930756478612352,0.0,0.0,2,1.0271786485468104,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.05738643382736208,block,dense,svd,False,-0.0,6.677614502085919,1.0,8.184568289752443,,
nonnegative_nnmf,non-convex,-0.2570484629694968,,False,1.197637517049636,0.0,0.0,2,1.0271751441612773,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.05704846296949678,block,dense,nnmf,False,-0.0,6.678548276792819,1.0,8.184570725170873,,
final_clip,non-convex,-0.2573863281097246,,False,1.1930756915847818,0.0,0.0,2,1.0271786487643306,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.057386328109724605,block,dense,,,,,,,-0.2573863281097246,0.0
raw,non-convex,0.03548584733328895,0.1987393466873359,True,0.4978992005342828,0.0,0.0,2,1.0482376761980985,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.23548584733328898,block,dense,,,,,,,,
nonnegative_svd,non-convex,0.03548585590834914,,False,0.4978992002927436,0.0,0.0,2,1.0482376762647445,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.23548585590834914,block,dense,svd,False,-0.0,8.916477547841813,1.0,7.548617276966947,,
nonnegative_nnmf,non-convex,0.035241492310342175,,False,0.5001358961306768,0.0,0.0,2,1.0482243072536996,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.2352414923103422,block,dense,nnmf,False,-0.0,8.916733747529706,1.0,7.548618676570835,,
final_clip,non-convex,0.03548584733328895,,False,0.4978992005342828,0.0,0.0,2,1.0482376761980985,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.23548584733328898,block,dense,,,,,,,0.03548584733328895,0.0
raw,non-convex,-0.12440933403280437,0.12079279696817899,True,-0.4633842143938296,0.0625,1.413302094052865,2,1.4629103240796022,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.07559066596719564,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.15101768727443352,,False,0.0,0.0,0.0,6,1.429656322683642,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.048982312725566496,block,intermittent,svd,False,-0.0,2.6502093060938225,1.0,7.268547761016237,,
nonnegative_nnmf,non-convex,-0.21235391915024118,,False,0.0,0.0,0.0,2,1.3931238633311946,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.012353919150241172,block,intermittent,nnmf,False,-0.0,10.20334342515306,1.0,7.36366361731387,,
final_clip,non-convex,-0.13380676826894053,,False,0.0,0.0,0.0,6,1.432081470186278,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.06619323173105948,block,intermittent,,,,,,,-0.12440933403280437,-0.009397434236136162
raw,non-convex,-0.18973986348376215,0.10872218247093832,True,-0.29308077628834983,0.16666666666666666,2.8770838549498854,2,1.712168035341972,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.010260136516237861,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.28247875030548303,,False,0.0,0.0,0.0,7,1.6852363067490896,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.08247875030548302,block,intermittent,svd,False,-0.0,0.9982251667063217,1.0,3.3373581312145015,,
nonnegative_nnmf,non-convex,-0.33610445679810985,,False,0.0,0.0,0.0,2,1.6575677730110143,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.13610445679810984,block,intermittent,nnmf,False,-0.0,5.372961023033518,1.0,3.3740437857146333,,
final_clip,non-convex,-0.2187413583756408,,False,0.0,0.0,0.0,9,1.6908791998028916,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.018741358375640782,block,intermittent,,,,,,,-0.18973986348376215,-0.029001494891878643
raw,non-convex,-0.3730105827339155,0.14354400340285095,True,1.1958259870731305,0.0,0.0,2,1.034435177695035,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.1730105827339155,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,-0.37301059032974493,,False,1.1958259906444249,0.0,0.0,2,1.034435177747398,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.17301059032974492,sparse,dense,svd,False,-0.0,13.18285548197907,1.0,3.885241701436222,,
nonnegative_nnmf,non-convex,-0.37291601180754447,,False,1.195333796243121,0.0,0.0,2,1.0344280289030288,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.17291601180754446,sparse,dense,nnmf,False,-0.0,13.183124019279747,1.0,3.885243159919935,,
final_clip,non-convex,-0.3730105827339155,,False,1.1958259870731305,0.0,0.0,2,1.034435177695035,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.1730105827339155,sparse,dense,,,,,,,-0.3730105827339155,0.0
raw,non-convex,-0.18263803310477278,0.1274772194827762,True,1.119911376913418,0.0,0.0,2,1.0350373612853665,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.017361966895227232,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,-0.1826380352892879,,False,1.119911376102979,0.0,0.0,2,1.0350373612577193,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.017361964710712108,sparse,dense,svd,False,-0.0,11.66489072627995,1.0,6.414041724423064,,
nonnegative_nnmf,non-convex,-0.18260667942460104,,False,1.1222502396085368,0.0,0.0,2,1.0350263725276112,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.01739332057539897,sparse,dense,nnmf,False,-0.0,11.664890309761244,1.0,6.414043232927403,,
final_clip,non-convex,-0.18263803310477278,,False,1.119911376913418,0.0,0.0,2,1.0350373612853665,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.017361966895227232,sparse,dense,,,,,,,-0.18263803310477278,0.0
raw,non-convex,-0.1680454770550103,0.07798320771471778,True,-0.3091021923417534,0.11805555555555555,1.699800279530212,2,1.74655417103036,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.03195452294498971,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.19001238328661826,,False,0.0,0.0,0.0,7,1.666331497598739,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.009987616713381747,sparse,intermittent,svd,False,-0.0,211879521874.8294,1.0,3.9351171986785105,,
nonnegative_nnmf,non-convex,-0.2273436794294408,,False,0.0,0.0,0.0,2,1.610673631559082,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.027343679429440798,sparse,intermittent,nnmf,False,-0.0,10.117259047105676,1.0,3.978907714882281,,
final_clip,non-convex,-0.1802699968854458,,False,0.0,0.0,0.0,7,1.6730225317639096,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.019730003114554223,sparse,intermittent,,,,,,,-0.1680454770550103,-0.012224519830435487
raw,non-convex,-0.0559892920511091,0.09072296198023672,True,-0.3847079273175255,0.13194444444444445,2.2166267589931854,2,1.2330442436272215,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.14401070794889093,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.08985488842839284,,False,0.0,0.0,0.0,7,1.226432148275891,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.11014511157160717,sparse,intermittent,svd,False,-0.0,3.485994009384214,1.0,4.127686260881424,,
nonnegative_nnmf,non-convex,-0.14528190820083606,,False,0.0,0.0,0.0,2,1.230727174879779,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.054718091799163954,sparse,intermittent,nnmf,False,-0.0,11.406226888477896,1.0,4.215563769600807,,
final_clip,non-convex,-0.07639942776968447,,False,0.0,0.0,0.0,8,1.2262241733574741,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.12360057223031554,sparse,intermittent,,,,,,,-0.0559892920511091,-0.020410135718575376
raw,non-convex,-0.46005281946577425,0.4150034372959602,True,3.7618832773213855,0.0,0.0,2,1.0262771765561782,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.26005281946577424,row,dense,,,,,,,,
nonnegative_svd,non-convex,-0.46005273951657194,,False,3.7618832838033485,0.0,0.0,2,1.0262771767409937,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.26005273951657193,row,dense,svd,False,-0.0,7.311122483632182,1.0,12.53612042494803,,
nonnegative_nnmf,non-convex,-0.46012729332016294,,False,3.758369715604349,0.0,0.0,2,1.0262770190994217,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.26012729332016293,row,dense,nnmf,False,-0.0,7.307506311202483,1.0,12.536126096639554,,
final_clip,non-convex,-0.46005281946577437,,False,3.7618832773213855,0.0,0.0,2,1.0262771765561782,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.26005281946577435,row,dense,,,,,,,-0.46005281946577425,-1.1102230246251565e-16
raw,non-convex,-0.0808163674564051,0.20865239842554742,True,0.7311054017311127,0.0,0.0,2,1.0372941589552647,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.11918363254359492,row,dense,,,,,,,,
nonnegative_svd,non-convex,-0.08081635978054738,,False,0.7311053928406723,0.0,0.0,2,1.0372941589778857,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.11918364021945263,row,dense,svd,False,-0.0,8.830792732224982,1.0,7.8775739913096166,,
nonnegative_nnmf,non-convex,-0.0815100305019622,,False,0.7399719869819255,0.0,0.0,2,1.0372772428715762,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.1184899694980378,row,dense,nnmf,False,-0.0,8.830335416950607,1.0,7.87758207922674,,
final_clip,non-convex,-0.08081636745640511,,False,0.7311054017311127,0.0,0.0,2,1.0372941589552647,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.1191836325435949,row,dense,,,,,,,-0.0808163674564051,-1.3877787807814457e-17
raw,non-convex,-0.13663734439031294,0.14044415079848682,True,-0.29177817809926476,0.09722222222222222,1.8071959571509688,2,1.2522502512002458,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.06336265560968707,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.17804431018336242,,False,0.0,0.0,0.0,7,1.2449298553114292,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.02195568981663759,row,intermittent,svd,False,-0.0,1079362705.5297174,1.0,6.103000440170013,,
nonnegative_nnmf,non-convex,-0.2461566432301386,,False,0.0,0.0,0.0,2,1.2403665415602092,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.0461566432301386,row,intermittent,nnmf,False,-0.0,9.268131459259818,1.0,6.167461109474983,,
final_clip,non-convex,-0.15010206370805448,,False,0.0,0.0,0.0,7,1.2452223164355425,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.04989793629194553,row,intermittent,,,,,,,-0.13663734439031294,-0.013464719317741541
raw,non-convex,-0.25132083456792537,0.15368995235653135,True,-0.2866556139163323,0.0763888888888889,1.209173691088051,2,1.1430434816881816,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.051320834567925355,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.2723419776565322,,False,0.0,0.0,0.0,6,1.1405734815727597,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.07234197765653216,row,intermittent,svd,False,-0.0,5.045329188669944,1.0,6.103833736300512,,
nonnegative_nnmf,non-convex,-0.31310755116682126,,False,0.0,0.0,0.0,2,1.1401008562178305,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.11310755116682125,row,intermittent,nnmf,False,-0.0,12.668564123209235,1.0,6.161097048948676,,
final_clip,non-convex,-0.25928349051004573,,False,0.0,0.0,0.0,6,1.1404289991079442,DebiasConvex,1,12,12,1.0,0.2,-0.2,-0.05928349051004572,row,intermittent,,,,,,,-0.25132083456792537,-0.007962655942120367
raw,non-convex,-0.24604174121682268,0.12745985172044957,True,0.8372967597064753,0.0,0.0,2,1.0404593709372407,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.04604174121682267,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.24604160947249798,,False,0.8372967629146411,0.0,0.0,2,1.0404593719718935,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.04604160947249797,staggered,dense,svd,False,-0.0,7.911431736514034,1.0,4.6496389570037975,,
nonnegative_nnmf,non-convex,-0.24629257428987625,,False,0.8388691112946348,0.0,0.0,2,1.0404465611966955,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.04629257428987624,staggered,dense,nnmf,False,-0.0,7.910057843591869,1.0,4.649641016848693,,
final_clip,non-convex,-0.24604174121682268,,False,0.8372967597064753,0.0,0.0,2,1.0404593709372407,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.04604174121682267,staggered,dense,,,,,,,-0.24604174121682268,0.0
raw,non-convex,-0.13824029307219166,0.19650599926531334,True,1.5115361932188562,0.0,0.0,2,1.052625756547172,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.061759706927808355,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.13824030644000188,,False,1.5115361995546341,0.0,0.0,2,1.052625756395436,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.061759693559998136,staggered,dense,svd,False,-0.0,8.808779608643832,1.0,6.0653899899696935,,
nonnegative_nnmf,non-convex,-0.1382975862428075,,False,1.5125892339851312,0.0,0.0,2,1.0526170125424594,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.061702413757192515,staggered,dense,nnmf,False,-0.0,8.80886198969279,1.0,6.065391055523312,,
final_clip,non-convex,-0.13824029307219166,,False,1.5115361932188562,0.0,0.0,2,1.052625756547172,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.061759706927808355,staggered,dense,,,,,,,-0.13824029307219166,0.0
raw,non-convex,0.10413006578280498,0.11934886177787712,True,-0.9921005893750253,0.24305555555555555,8.185250386622206,2,1.8034779251608826,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.304130065782805,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.16691835878009553,,False,0.0,0.0,0.0,9,1.5847994057340313,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.03308164121990448,staggered,intermittent,svd,False,-0.0,1.0079510489500842,1.0,3.667269155949241,,
nonnegative_nnmf,non-convex,-0.2373281961786658,,False,0.0,0.0,0.0,2,1.5251619544335637,DebiasConvex,0,12,12,1.0,0.2,-0.2,-0.037328196178665785,staggered,intermittent,nnmf,False,-0.0,7.472826377263327,1.0,3.9603172360259444,,
final_clip,non-convex,-0.0276786586693384,,False,0.0,0.0,0.0,8,1.6244661753497902,DebiasConvex,0,12,12,1.0,0.2,-0.2,0.17232134133066163,staggered,intermittent,,,,,,,0.10413006578280498,-0.13180872445214337
raw,non-convex,-0.041879132765747895,0.12285426866740137,True,-0.690884323579539,0.1527777777777778,4.1125512100901656,2,1.8187522053154836,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.15812086723425212,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.07877405208245064,,False,0.0,0.0,0.0,8,1.6749644988607868,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.12122594791754937,staggered,intermittent,svd,False,-0.0,0.806678565704998,1.0,4.664889863471657,,
nonnegative_nnmf,non-convex,-0.13563617431020847,,False,0.0,0.0,0.0,2,1.6450833374541052,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.06436382568979154,staggered,intermittent,nnmf,False,-0.0,9.831104260048972,1.0,4.873584406652382,,
final_clip,non-convex,-0.052362272812660794,,False,0.0,0.0,0.0,8,1.6798963721507676,DebiasConvex,1,12,12,1.0,0.2,-0.2,0.14763772718733922,staggered,intermittent,,,,,,,-0.041879132765747895,-0.010483140046912899
raw,non-convex,22.074585468219812,109.58030218236826,True,-16.847153544864952,0.25,582.9509991067496,2,1.1770937900399467,DebiasConvex,0,12,12,1.0,0.2,0.2,21.874585468219813,block,dense,,,,,,,,
